"","x1","c1","x2","c2","x3","c3"
"x1",14.0533341541745,0.524507238792953,3.14869537558613,-0.0913801418003098,1.89473738213234,0.187192825848288
"c1",0.524507238792953,3.52843188557475,-0.192830978545264,0.977673120530263,-0.110413396127682,0.888278388278387
"x2",3.14869537558613,-0.192830978545264,13.4518679266578,0.423820810375432,2.4341428879244,0.101717610120972
"c2",-0.0913801418003098,0.977673120530263,0.423820810375432,4.33192764285201,-0.12176504475161,0.899252008495706
"x3",1.89473738213234,-0.110413396127682,2.4341428879244,-0.12176504475161,4.3689270580027,0.238805839983117
"c3",0.187192825848288,0.888278388278387,0.101717610120972,0.899252008495706,0.238805839983117,3.08924082453494
